date,route,cargo_type,vessel_class,vessel_dwt,distance_nm,baltic_style_index,bunker_fuel_price_usd_ton,port_congestion_days,market_event,charter_rate_usd_per_day,freight_rate_usd_per_tonne
2025-06-16,"Richards Bay, South Africa - Haldia",Coking Coal,Panamax,72145,5255.1,965.7,722.0,5.6,Indian monsoon season port slowdown,1123.0,25.34
2025-06-16,"Saldanha Bay, South Africa - Ennore",Iron Ore,Capesize,155364,5338.7,1981.3,741.0,4.4,Indian monsoon season port slowdown,2451.0,31.56
2025-06-16,"Taboneo, Indonesia - Ennore",Thermal Coal,Supramax,48963,2689.7,1754.6,745.4,1.4,Indian monsoon season port slowdown,1954.0,20.11
2025-06-16,"Taboneo, Indonesia - Visakhapatnam",Thermal Coal,Handysize,39077,2652.9,982.9,736.0,5.5,Indian monsoon season port slowdown,1043.0,16.69
2025-06-16,"Tubarao, Brazil - Haldia",Iron Ore,Panamax,73548,9350.8,965.7,735.3,3.5,Indian monsoon season port slowdown,1098.0,43.73
2025-06-23,"Gladstone, Australia - Gangavaram",Coal,Handysize,38478,5539.5,1001.1,747.5,4.6,Indian monsoon season port slowdown,1095.0,32.88
2025-06-23,"Nacala, Mozambique - Gangavaram",Coking Coal,Panamax,84224,3745.9,1024.0,725.4,6.1,Indian monsoon season port slowdown,1029.0,21.58
2025-06-23,"Ponta da Madeira, Brazil - Haldia",Iron Ore,Panamax,72681,9206.8,1024.0,701.0,4.2,Indian monsoon season port slowdown,1136.0,43.55
2025-06-23,"Richards Bay, South Africa - Kolkata",Coking Coal,Handysize,35199,5292.9,1001.1,762.8,2.9,Indian monsoon season port slowdown,1016.0,34.32
2025-06-23,"Saldanha Bay, South Africa - Gangavaram",Iron Ore,Capesize,169112,5685.5,1930.4,749.4,2.4,Indian monsoon season port slowdown,1949.0,35.42
2025-06-23,"Saldanha Bay, South Africa - Haldia",Iron Ore,Panamax,71850,6135.1,1024.0,727.7,4.0,Indian monsoon season port slowdown,1032.0,30.84
2025-06-23,"Samarinda, Indonesia - Visakhapatnam",Thermal Coal,Handysize,31647,2685.9,1001.1,737.1,4.6,Indian monsoon season port slowdown,1046.0,15.28
2025-06-23,"Taboneo, Indonesia - Kolkata",Thermal Coal,Panamax,80841,2594.2,1024.0,737.0,4.4,Indian monsoon season port slowdown,1177.0,12.91
2025-06-23,"Tubarao, Brazil - Paradip",Iron Ore,Panamax,72374,9234.1,1024.0,748.9,4.7,Indian monsoon season port slowdown,911.0,49.91
2025-06-23,"Vale do Rio Doce, Brazil - Ennore",Iron Ore,Panamax,68172,8858.1,1024.0,758.6,5.5,Indian monsoon season port slowdown,1023.0,45.17
2025-06-30,"Dampier, Australia - Gangavaram",Iron Ore,Capesize,151340,3569.6,1984.8,717.7,3.8,Indian monsoon season port slowdown,2009.0,20.4
2025-06-30,"Gladstone, Australia - Paradip",Coal,Panamax,82801,5442.2,1032.9,702.1,5.9,Indian monsoon season port slowdown,986.0,27.23
2025-06-30,"Gladstone, Australia - Visakhapatnam",Coal,Panamax,76539,5537.2,1032.9,716.4,3.1,Indian monsoon season port slowdown,1106.0,29.96
2025-06-30,"Newcastle, Australia - Ennore",Thermal Coal,Supramax,57475,5823.9,1795.8,720.3,5.6,Indian monsoon season port slowdown,1903.0,48.33
2025-06-30,"Richards Bay, South Africa - Paradip",Coking Coal,Handysize,31415,5101.3,1008.4,743.0,5.2,Indian monsoon season port slowdown,1047.0,31.71
2025-06-30,"Saldanha Bay, South Africa - Ennore",Iron Ore,Capesize,182157,5338.7,1984.8,732.0,3.2,Indian monsoon season port slowdown,2217.0,29.97
2025-06-30,"Taboneo, Indonesia - Gangavaram",Thermal Coal,Handysize,32530,2655.0,1008.4,700.3,2.9,Indian monsoon season port slowdown,1093.0,15.66
2025-06-30,"Taboneo, Indonesia - Haldia",Thermal Coal,Supramax,61445,2575.7,1795.8,717.0,4.2,Indian monsoon season port slowdown,1879.0,18.17
2025-06-30,"Tubarao, Brazil - Visakhapatnam",Iron Ore,Panamax,83495,8981.5,1032.9,729.2,6.6,Indian monsoon season port slowdown,1076.0,46.19
2025-06-30,"Vale do Rio Doce, Brazil - Gangavaram",Iron Ore,Capesize,206964,9121.7,1984.8,733.3,4.8,Indian monsoon season port slowdown,1767.0,57.18
2025-07-07,"Dampier, Australia - Haldia",Iron Ore,Capesize,156296,3608.6,2027.3,708.1,3.9,Indian monsoon season port slowdown,1914.0,21.12
2025-07-07,"Hay Point, Australia - Visakhapatnam",Coking Coal,Supramax,58045,5348.2,1917.2,701.0,5.4,Indian monsoon season port slowdown,1989.0,34.99
2025-07-07,"Nacala, Mozambique - Paradip",Coking Coal,Supramax,61138,4041.9,1917.2,721.2,4.8,Indian monsoon season port slowdown,2118.0,33.07
2025-07-14,"Abbot Point, Australia - Ennore",Coal,Handysize,36008,5277.3,947.7,708.0,4.8,Indian monsoon season port slowdown,1004.0,31.15
2025-07-14,"Abbot Point, Australia - Gangavaram",Coal,Handysize,37612,5235.8,947.7,707.8,6.0,Indian monsoon season port slowdown,1059.0,28.51
2025-07-14,"Dampier, Australia - Haldia",Iron Ore,Panamax,89082,3608.6,1157.2,724.3,4.6,Indian monsoon season port slowdown,1091.0,17.0
2025-07-14,"Durban, South Africa - Haldia",Coal,Panamax,78928,5347.0,1157.2,716.0,3.8,Indian monsoon season port slowdown,1150.0,28.23
2025-07-14,"Gladstone, Australia - Visakhapatnam",Coal,Handysize,36414,5537.2,947.7,718.2,3.0,Indian monsoon season port slowdown,955.0,30.1
2025-07-14,"Hay Point, Australia - Kolkata",Coking Coal,Panamax,79916,5235.2,1157.2,711.2,4.2,Indian monsoon season port slowdown,1177.0,27.86
2025-07-14,"Nacala, Mozambique - Ennore",Coking Coal,Handysize,33727,3410.6,947.7,697.3,4.1,Indian monsoon season port slowdown,1001.0,19.8
2025-07-14,"Nacala, Mozambique - Kolkata",Coking Coal,Supramax,54542,4225.9,1882.1,732.8,2.7,Indian monsoon season port slowdown,2056.0,31.9
2025-07-14,"Newcastle, Australia - Kolkata",Thermal Coal,Handysize,39680,5812.9,947.7,722.7,3.2,Indian monsoon season port slowdown,1020.0,33.25
2025-07-14,"Ponta da Madeira, Brazil - Gangavaram",Iron Ore,Panamax,78885,8959.2,1157.2,749.2,5.3,Indian monsoon season port slowdown,1246.0,49.88
2025-07-14,"Richards Bay, South Africa - Kolkata",Coking Coal,Panamax,86095,5292.9,1157.2,702.8,4.8,Indian monsoon season port slowdown,1120.0,28.14
2025-07-14,"Tubarao, Brazil - Kolkata",Iron Ore,Capesize,156285,9369.5,2178.8,712.9,1.4,Indian monsoon season port slowdown,1789.0,55.27
2025-07-14,"Vale do Rio Doce, Brazil - Haldia",Iron Ore,Panamax,89824,9494.8,1157.2,713.4,4.2,Indian monsoon season port slowdown,1426.0,52.17
2025-07-14,"Vancouver, Canada - Visakhapatnam",Coking Coal,Supramax,55494,7730.4,1882.1,712.5,4.8,Indian monsoon season port slowdown,2035.0,59.67
2025-07-21,"Abbot Point, Australia - Paradip",Coal,Panamax,82385,5127.9,1093.8,742.5,3.1,Indian monsoon season port slowdown,1176.0,27.06
2025-07-21,"Dampier, Australia - Gangavaram",Iron Ore,Panamax,79987,3569.6,1093.8,739.5,5.5,Indian monsoon season port slowdown,1032.0,18.14
2025-07-21,"Dampier, Australia - Visakhapatnam",Iron Ore,Capesize,189410,3570.3,2193.4,725.1,6.8,Indian monsoon season port slowdown,2586.0,21.15
2025-07-21,"Durban, South Africa - Paradip",Coal,Supramax,61840,5193.0,1869.3,759.7,3.9,Indian monsoon season port slowdown,2038.0,37.83
2025-07-21,"Gladstone, Australia - Ennore",Coal,Handysize,37693,5565.0,941.3,764.5,3.9,Indian monsoon season port slowdown,1090.0,32.4
2025-07-21,"Gladstone, Australia - Haldia",Coal,Supramax,48721,5423.2,1869.3,752.3,4.6,Indian monsoon season port slowdown,2282.0,40.1
2025-07-21,"Hay Point, Australia - Ennore",Coking Coal,Supramax,49035,5386.7,1869.3,736.4,3.0,Indian monsoon season port slowdown,2048.0,44.23
2025-07-21,"Hay Point, Australia - Visakhapatnam",Coking Coal,Handysize,28688,5348.2,941.3,712.8,3.2,Indian monsoon season port slowdown,1002.0,33.09
2025-07-21,"Nacala, Mozambique - Paradip",Coking Coal,Handysize,29332,4041.9,941.3,783.4,3.6,Indian monsoon season port slowdown,1030.0,24.87
2025-07-21,"Newcastle, Australia - Kolkata",Thermal Coal,Panamax,71258,5812.9,1093.8,724.2,5.8,Indian monsoon season port slowdown,1180.0,30.46
2025-07-21,"Norfolk, USA - Gangavaram",Coking Coal,Supramax,50151,8662.0,1869.3,755.9,4.1,Indian monsoon season port slowdown,2001.0,69.33
2025-07-21,"Ponta da Madeira, Brazil - Ennore",Iron Ore,Capesize,187502,8806.3,2193.4,732.2,6.1,Indian monsoon season port slowdown,2453.0,53.89
2025-07-21,"Richards Bay, South Africa - Gangavaram",Coking Coal,Supramax,54545,4804.0,1869.3,756.9,5.6,Indian monsoon season port slowdown,1614.0,36.47
2025-07-21,"Richards Bay, South Africa - Kolkata",Coking Coal,Handysize,31393,5292.9,941.3,752.3,3.7,Indian monsoon season port slowdown,1082.0,32.51
2025-07-21,"Saldanha Bay, South Africa - Kolkata",Iron Ore,Capesize,177673,6171.5,2193.4,748.1,6.8,Indian monsoon season port slowdown,2611.0,38.86
2025-07-21,"Saldanha Bay, South Africa - Paradip",Iron Ore,Panamax,65951,5982.9,1093.8,713.7,5.2,Indian monsoon season port slowdown,1099.0,30.2
2025-07-21,"Samarinda, Indonesia - Kolkata",Thermal Coal,Panamax,72994,2573.8,1093.8,749.8,5.3,Indian monsoon season port slowdown,1215.0,13.64
2025-07-21,"Taboneo, Indonesia - Ennore",Thermal Coal,Supramax,60936,2689.7,1869.3,776.4,4.9,Indian monsoon season port slowdown,2068.0,20.1
2025-07-21,"Taboneo, Indonesia - Gangavaram",Thermal Coal,Handysize,32624,2655.0,941.3,735.2,4.3,Indian monsoon season port slowdown,998.0,14.85
2025-07-21,"Taboneo, Indonesia - Kolkata",Thermal Coal,Handysize,37785,2594.2,941.3,739.6,6.8,Indian monsoon season port slowdown,929.0,14.71
2025-07-21,"Tubarao, Brazil - Ennore",Iron Ore,Capesize,179978,8706.6,2193.4,763.3,4.1,Indian monsoon season port slowdown,2217.0,57.81
2025-07-21,"Vale do Rio Doce, Brazil - Ennore",Iron Ore,Panamax,72829,8858.1,1093.8,726.5,3.1,Indian monsoon season port slowdown,1347.0,44.11
2025-07-21,"Vale do Rio Doce, Brazil - Gangavaram",Iron Ore,Capesize,206277,9121.7,2193.4,735.2,2.9,Indian monsoon season port slowdown,2289.0,56.09
2025-07-21,"Vale do Rio Doce, Brazil - Visakhapatnam",Iron Ore,Capesize,182279,9129.7,2193.4,723.4,4.6,Indian monsoon season port slowdown,2378.0,55.59
2025-07-21,"Vancouver, Canada - Ennore",Coking Coal,Panamax,81849,8088.7,1093.8,746.4,6.1,Indian monsoon season port slowdown,1212.0,43.44
2025-07-21,"Vancouver, Canada - Gangavaram",Coking Coal,Supramax,50203,7739.2,1869.3,735.1,4.2,Indian monsoon season port slowdown,2179.0,59.25
2025-07-21,"Vancouver, Canada - Visakhapatnam",Coking Coal,Panamax,82826,7730.4,1093.8,720.9,4.3,Indian monsoon season port slowdown,1239.0,40.33
2025-07-28,"Durban, South Africa - Gangavaram",Coal,Supramax,50647,4895.8,1775.4,712.8,5.7,Indian monsoon season port slowdown,1682.0,36.04
2025-07-28,"Durban, South Africa - Visakhapatnam",Coal,Panamax,74677,4905.5,1086.1,716.9,4.0,Indian monsoon season port slowdown,1232.0,25.06
2025-07-28,"Gladstone, Australia - Ennore",Coal,Panamax,84165,5565.0,1086.1,718.3,4.7,Indian monsoon season port slowdown,1191.0,29.09
2025-07-28,"Gladstone, Australia - Paradip",Coal,Handysize,39313,5442.2,960.3,716.3,3.7,Indian monsoon season port slowdown,1079.0,29.32
2025-07-28,"Hay Point, Australia - Ennore",Coking Coal,Handysize,30621,5386.7,960.3,710.2,4.3,Indian monsoon season port slowdown,1036.0,30.04
2025-07-28,"Nacala, Mozambique - Kolkata",Coking Coal,Supramax,61355,4225.9,1775.4,726.8,4.1,Indian monsoon season port slowdown,1681.0,27.73
2025-07-28,"Newcastle, Australia - Haldia",Thermal Coal,Panamax,83373,5795.2,1086.1,721.3,4.9,Indian monsoon season port slowdown,1247.0,28.28
2025-07-28,"Newcastle, Australia - Visakhapatnam",Thermal Coal,Panamax,83552,5849.9,1086.1,686.4,2.3,Indian monsoon season port slowdown,1350.0,29.46
2025-07-28,"Norfolk, USA - Ennore",Coking Coal,Supramax,49424,8874.7,1775.4,680.6,5.1,Indian monsoon season port slowdown,1880.0,65.8
2025-07-28,"Ponta da Madeira, Brazil - Kolkata",Iron Ore,Capesize,207815,9207.4,1971.2,685.8,2.7,Indian monsoon season port slowdown,2022.0,49.45
2025-07-28,"Richards Bay, South Africa - Haldia",Coking Coal,Supramax,56342,5255.1,1775.4,712.8,6.3,Indian monsoon season port slowdown,1746.0,39.61
2025-07-28,"Richards Bay, South Africa - Kolkata",Coking Coal,Supramax,52813,5292.9,1775.4,730.7,2.4,Indian monsoon season port slowdown,1891.0,38.59
2025-07-28,"Samarinda, Indonesia - Ennore",Thermal Coal,Panamax,74979,2762.6,1086.1,678.0,6.5,Indian monsoon season port slowdown,1177.0,14.16
2025-07-28,"Vancouver, Canada - Paradip",Coking Coal,Panamax,83524,7484.8,1086.1,713.6,6.0,Indian monsoon season port slowdown,1123.0,39.05
2025-08-04,"Abbot Point, Australia - Ennore",Coal,Panamax,82417,5277.3,959.9,741.9,4.1,Indian monsoon season port slowdown,1142.0,24.47
2025-08-04,"Dampier, Australia - Kolkata",Iron Ore,Panamax,86052,3635.9,959.9,719.7,5.6,Indian monsoon season port slowdown,950.0,17.99
2025-08-04,"Gladstone, Australia - Gangavaram",Coal,Handysize,31682,5539.5,959.0,740.7,3.3,Indian monsoon season port slowdown,1126.0,32.15
2025-08-04,"Hay Point, Australia - Gangavaram",Coking Coal,Handysize,30356,5350.8,959.0,729.9,3.9,Indian monsoon season port slowdown,1122.0,33.29
2025-08-04,"Hay Point, Australia - Visakhapatnam",Coking Coal,Supramax,56911,5348.2,1633.3,740.1,3.3,Indian monsoon season port slowdown,1714.0,40.58
2025-08-04,"Nacala, Mozambique - Paradip",Coking Coal,Panamax,84881,4041.9,959.9,735.4,6.3,Indian monsoon season port slowdown,1016.0,20.28
2025-08-04,"Norfolk, USA - Paradip",Coking Coal,Handysize,28970,8548.6,959.0,710.4,6.0,Indian monsoon season port slowdown,1156.0,49.1
2025-08-04,"Ponta da Madeira, Brazil - Paradip",Iron Ore,Capesize,166769,9142.2,1813.7,739.4,5.7,Indian monsoon season port slowdown,1970.0,47.14
2025-08-04,"Saldanha Bay, South Africa - Paradip",Iron Ore,Panamax,78111,5982.9,959.9,733.3,4.8,Indian monsoon season port slowdown,1048.0,30.59
2025-08-04,"Samarinda, Indonesia - Gangavaram",Thermal Coal,Supramax,50532,2689.0,1633.3,720.6,3.1,Indian monsoon season port slowdown,1597.0,20.9
2025-08-04,"Taboneo, Indonesia - Gangavaram",Thermal Coal,Handysize,37216,2655.0,959.0,679.1,3.3,Indian monsoon season port slowdown,1035.0,15.18
2025-08-04,"Vale do Rio Doce, Brazil - Gangavaram",Iron Ore,Capesize,187770,9121.7,1813.7,762.9,4.6,Indian monsoon season port slowdown,2141.0,50.16
2025-08-04,"Vale do Rio Doce, Brazil - Kolkata",Iron Ore,Panamax,79319,9512.7,959.9,707.2,6.1,Indian monsoon season port slowdown,1041.0,46.19
2025-08-11,"Abbot Point, Australia - Visakhapatnam",Coal,Panamax,73927,5233.1,1069.7,722.6,2.9,Indian monsoon season port slowdown,1148.0,27.36
2025-08-11,"Dampier, Australia - Visakhapatnam",Iron Ore,Panamax,89176,3570.3,1069.7,729.2,5.0,Indian monsoon season port slowdown,1165.0,18.72
2025-08-11,"Durban, South Africa - Kolkata",Coal,Handysize,29438,5384.9,956.8,702.1,5.5,Indian monsoon season port slowdown,997.0,32.01
2025-08-11,"Gladstone, Australia - Gangavaram",Coal,Supramax,54593,5539.5,1501.6,727.8,4.4,Indian monsoon season port slowdown,1594.0,36.03
2025-08-11,"Hay Point, Australia - Ennore",Coking Coal,Supramax,51020,5386.7,1501.6,725.2,4.2,Indian monsoon season port slowdown,1638.0,39.16
2025-08-11,"Hay Point, Australia - Paradip",Coking Coal,Handysize,31754,5246.5,956.8,754.9,6.6,Indian monsoon season port slowdown,1022.0,29.92
2025-08-11,"Hay Point, Australia - Visakhapatnam",Coking Coal,Supramax,57491,5348.2,1501.6,748.5,5.3,Indian monsoon season port slowdown,1566.0,37.74
2025-08-11,"Newcastle, Australia - Gangavaram",Thermal Coal,Handysize,28023,5850.9,956.8,757.6,4.0,Indian monsoon season port slowdown,1101.0,33.4
2025-08-11,"Saldanha Bay, South Africa - Visakhapatnam",Iron Ore,Panamax,67962,5695.2,1069.7,723.9,4.4,Indian monsoon season port slowdown,1299.0,32.21
2025-08-11,"Taboneo, Indonesia - Ennore",Thermal Coal,Handysize,34700,2689.7,956.8,733.3,5.7,Indian monsoon season port slowdown,1006.0,15.82
2025-08-11,"Taboneo, Indonesia - Haldia",Thermal Coal,Panamax,65996,2575.7,1069.7,732.4,5.8,Indian monsoon season port slowdown,1124.0,13.79
2025-08-11,"Vale do Rio Doce, Brazil - Ennore",Iron Ore,Panamax,83961,8858.1,1069.7,746.1,2.7,Indian monsoon season port slowdown,1367.0,47.34
2025-08-11,"Vale do Rio Doce, Brazil - Visakhapatnam",Iron Ore,Panamax,83322,9129.7,1069.7,734.1,6.8,Indian monsoon season port slowdown,1141.0,48.25
2025-08-11,"Vancouver, Canada - Paradip",Coking Coal,Handysize,39886,7484.8,956.8,724.8,3.7,Indian monsoon season port slowdown,965.0,42.45
2025-08-18,"Abbot Point, Australia - Visakhapatnam",Coal,Handysize,38399,5233.1,936.8,694.7,4.6,Indian monsoon season port slowdown,1017.0,28.49
2025-08-18,"Dampier, Australia - Gangavaram",Iron Ore,Capesize,165707,3569.6,1890.6,724.5,5.6,Indian monsoon season port slowdown,2095.0,21.39
2025-08-18,"Dampier, Australia - Visakhapatnam",Iron Ore,Panamax,72439,3570.3,1092.0,725.4,4.5,Indian monsoon season port slowdown,1090.0,19.22
2025-08-18,"Gladstone, Australia - Kolkata",Coal,Panamax,87943,5435.4,1092.0,714.2,5.0,Indian monsoon season port slowdown,1261.0,26.63
2025-08-18,"Gladstone, Australia - Paradip",Coal,Panamax,78782,5442.2,1092.0,712.7,2.7,Indian monsoon season port slowdown,1187.0,25.73
2025-08-18,"Hay Point, Australia - Ennore",Coking Coal,Handysize,31928,5386.7,936.8,740.4,5.8,Indian monsoon season port slowdown,1009.0,29.66
2025-08-18,"Nacala, Mozambique - Paradip",Coking Coal,Handysize,35261,4041.9,936.8,722.4,4.7,Indian monsoon season port slowdown,1038.0,23.83
2025-08-18,"Nacala, Mozambique - Visakhapatnam",Coking Coal,Supramax,56046,3755.5,1531.0,698.4,5.9,Indian monsoon season port slowdown,1597.0,26.79
2025-08-18,"Newcastle, Australia - Paradip",Thermal Coal,Supramax,56239,5793.4,1531.0,716.7,3.9,Indian monsoon season port slowdown,1602.0,40.39
2025-08-18,"Richards Bay, South Africa - Gangavaram",Coking Coal,Panamax,87695,4804.0,1092.0,714.1,2.5,Indian monsoon season port slowdown,1071.0,26.24
2025-08-18,"Richards Bay, South Africa - Kolkata",Coking Coal,Supramax,56452,5292.9,1531.0,716.9,3.6,Indian monsoon season port slowdown,1682.0,34.22
2025-08-18,"Saldanha Bay, South Africa - Visakhapatnam",Iron Ore,Capesize,194731,5695.2,1890.6,722.8,4.5,Indian monsoon season port slowdown,2210.0,31.26
2025-08-18,"Samarinda, Indonesia - Gangavaram",Thermal Coal,Panamax,70023,2689.0,1092.0,745.7,4.4,Indian monsoon season port slowdown,1255.0,14.41
2025-08-18,"Samarinda, Indonesia - Visakhapatnam",Thermal Coal,Supramax,57636,2685.9,1531.0,712.4,4.1,Indian monsoon season port slowdown,1621.0,20.51
2025-08-18,"Tubarao, Brazil - Paradip",Iron Ore,Capesize,191741,9234.1,1890.6,718.4,3.4,Indian monsoon season port slowdown,2473.0,49.1
2025-08-18,"Vale do Rio Doce, Brazil - Gangavaram",Iron Ore,Capesize,187198,9121.7,1890.6,749.7,4.1,Indian monsoon season port slowdown,2110.0,52.15
2025-08-18,"Vancouver, Canada - Kolkata",Coking Coal,Panamax,80392,7293.3,1092.0,712.4,4.2,Indian monsoon season port slowdown,1017.0,38.01
2025-08-25,"Abbot Point, Australia - Gangavaram",Coal,Supramax,58967,5235.8,1444.7,695.6,5.7,Indian monsoon season port slowdown,1579.0,33.84
2025-08-25,"Dampier, Australia - Haldia",Iron Ore,Capesize,169880,3608.6,2036.4,683.9,5.9,Indian monsoon season port slowdown,2085.0,19.97
2025-08-25,"Durban, South Africa - Kolkata",Coal,Panamax,72228,5384.9,1154.4,697.6,4.2,Indian monsoon season port slowdown,1377.0,26.19
2025-08-25,"Hay Point, Australia - Gangavaram",Coking Coal,Handysize,32919,5350.8,961.8,694.8,5.3,Indian monsoon season port slowdown,1080.0,31.65
2025-08-25,"Hay Point, Australia - Visakhapatnam",Coking Coal,Panamax,73165,5348.2,1154.4,691.3,3.8,Indian monsoon season port slowdown,1285.0,30.14
2025-08-25,"Nacala, Mozambique - Visakhapatnam",Coking Coal,Panamax,81912,3755.5,1154.4,703.8,6.3,Indian monsoon season port slowdown,1167.0,18.65
2025-08-25,"Ponta da Madeira, Brazil - Ennore",Iron Ore,Capesize,189643,8806.3,2036.4,699.6,5.5,Indian monsoon season port slowdown,1981.0,54.05
2025-08-25,"Ponta da Madeira, Brazil - Paradip",Iron Ore,Panamax,74790,9142.2,1154.4,711.3,4.9,Indian monsoon season port slowdown,1382.0,50.12
2025-08-25,"Richards Bay, South Africa - Haldia",Coking Coal,Supramax,58763,5255.1,1444.7,696.7,2.5,Indian monsoon season port slowdown,1510.0,31.99
2025-08-25,"Saldanha Bay, South Africa - Gangavaram",Iron Ore,Capesize,170063,5685.5,2036.4,692.7,3.2,Indian monsoon season port slowdown,2155.0,31.32
2025-08-25,"Taboneo, Indonesia - Ennore",Thermal Coal,Handysize,39813,2689.7,961.8,674.4,6.0,Indian monsoon season port slowdown,1108.0,14.97
2025-08-25,"Vale do Rio Doce, Brazil - Gangavaram",Iron Ore,Panamax,77388,9121.7,1154.4,709.0,2.4,Indian monsoon season port slowdown,1314.0,49.36
2025-08-25,"Vancouver, Canada - Ennore",Coking Coal,Handysize,36383,8088.7,961.8,702.4,5.5,Indian monsoon season port slowdown,1046.0,46.58
2025-09-01,"Dampier, Australia - Gangavaram",Iron Ore,Capesize,158840,3569.6,2074.2,669.7,3.0,Indian monsoon season port slowdown,2344.0,20.34
2025-09-01,"Durban, South Africa - Gangavaram",Coal,Panamax,85605,4895.8,1309.5,719.3,4.0,Indian monsoon season port slowdown,1445.0,27.4
2025-09-01,"Hay Point, Australia - Kolkata",Coking Coal,Supramax,60610,5235.2,1522.2,717.6,1.6,Indian monsoon season port slowdown,1711.0,37.5
2025-09-01,"Hay Point, Australia - Visakhapatnam",Coking Coal,Supramax,60040,5348.2,1522.2,693.0,4.8,Indian monsoon season port slowdown,1699.0,34.75
2025-09-01,"Nacala, Mozambique - Gangavaram",Coking Coal,Handysize,28588,3745.9,980.3,715.8,4.0,Indian monsoon season port slowdown,1116.0,22.49
2025-09-01,"Nacala, Mozambique - Visakhapatnam",Coking Coal,Supramax,57559,3755.5,1522.2,682.1,6.4,Indian monsoon season port slowdown,1829.0,24.01
2025-09-01,"Norfolk, USA - Ennore",Coking Coal,Supramax,56797,8874.7,1522.2,690.2,3.5,Indian monsoon season port slowdown,1723.0,65.73
2025-09-01,"Norfolk, USA - Gangavaram",Coking Coal,Panamax,84911,8662.0,1309.5,705.8,2.9,Indian monsoon season port slowdown,1323.0,50.0
2025-09-01,"Ponta da Madeira, Brazil - Ennore",Iron Ore,Capesize,156072,8806.3,2074.2,666.9,5.0,Indian monsoon season port slowdown,2139.0,48.35
2025-09-01,"Richards Bay, South Africa - Visakhapatnam",Coking Coal,Handysize,39464,4813.7,980.3,712.4,5.1,Indian monsoon season port slowdown,1094.0,28.47
2025-09-01,"Saldanha Bay, South Africa - Visakhapatnam",Iron Ore,Panamax,82473,5695.2,1309.5,709.7,3.6,Indian monsoon season port slowdown,1512.0,31.61
2025-09-01,"Samarinda, Indonesia - Visakhapatnam",Thermal Coal,Panamax,68475,2685.9,1309.5,722.2,3.6,Indian monsoon season port slowdown,1305.0,15.49
2025-09-01,"Vancouver, Canada - Ennore",Coking Coal,Supramax,60498,8088.7,1522.2,710.1,4.0,Indian monsoon season port slowdown,1925.0,51.38
2025-09-08,"Dampier, Australia - Gangavaram",Iron Ore,Capesize,194947,3569.6,1988.0,683.7,5.9,Indian monsoon season port slowdown,2114.0,21.93
2025-09-08,"Durban, South Africa - Ennore",Coal,Supramax,48525,4543.3,1618.1,669.8,4.5,Indian monsoon season port slowdown,1661.0,32.58
2025-09-08,"Gladstone, Australia - Paradip",Coal,Supramax,61116,5442.2,1618.1,674.7,5.6,Indian monsoon season port slowdown,1877.0,37.12
